comm_type,comm_group,comm_group_size,msg_size,stage,dst,src,additional,_elapsed_time,algbw,busbw,count
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.595263957977295,5.59,4.89,1
CommType.all_gather,CommGroup.dp_group,8,90177536,backward.allgather_fn,None,None,,15.148032188415527,5.54,4.85,1
CommType.all_gather,CommGroup.dp_group,8,90177536,backward.allgather_fn,None,None,,15.131648063659668,5.55,4.86,1
CommType.all_gather,CommGroup.dp_group,8,90177536,backward.allgather_fn,None,None,,15.095808029174805,5.56,4.87,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.45689582824707,5.73,5.01,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.579775810241699,5.6,4.9,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.581823825836182,5.6,4.9,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.596159934997559,5.58,4.89,1
CommType.reduce_scatter,CommGroup.dp_group,8,943759360,backward.reduce_scatter_fn,None,None,,155.97669982910156,5.64,4.93,1
CommType.all_gather,CommGroup.dp_group,8,90177536,backward.allgather_fn,None,None,,15.140864372253418,5.55,4.85,1
CommType.all_gather,CommGroup.dp_group,8,90177536,backward.allgather_fn,None,None,,15.18182373046875,5.53,4.84,1
CommType.all_gather,CommGroup.dp_group,8,90177536,backward.allgather_fn,None,None,,15.138815879821777,5.55,4.85,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.467135906219482,5.72,5.0,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.593088150024414,5.59,4.89,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.555200099945068,5.63,4.92,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.577727794647217,5.6,4.9,1
CommType.all_gather,CommGroup.dp_group,8,90177536,backward.allgather_fn,None,None,,15.113216400146484,5.56,4.86,1
CommType.all_gather,CommGroup.dp_group,8,90177536,backward.allgather_fn,None,None,,15.09273624420166,5.56,4.87,1
CommType.all_gather,CommGroup.dp_group,8,90177536,backward.allgather_fn,None,None,,15.08249568939209,5.57,4.87,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.463967800140381,5.72,5.0,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.620575904846191,5.56,4.86,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.578752040863037,5.6,4.9,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.566463947296143,5.61,4.91,1
CommType.all_gather,CommGroup.dp_group,8,90177536,backward.allgather_fn,None,None,,15.175519943237305,5.53,4.84,1
CommType.all_gather,CommGroup.dp_group,8,90177536,backward.allgather_fn,None,None,,15.130623817443848,5.55,4.86,1
CommType.reduce_scatter,CommGroup.dp_group,8,989888512,backward.reduce_scatter_fn,None,None,,163.26144409179688,5.65,4.94,1
CommType.all_gather,CommGroup.dp_group,8,90177536,backward.allgather_fn,None,None,,15.057920455932617,5.58,4.88,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.440512180328369,5.74,5.03,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.60537576675415,5.58,4.88,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.573631763458252,5.61,4.91,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.561344146728516,5.62,4.92,1
CommType.all_gather,CommGroup.dp_group,8,90177536,backward.allgather_fn,None,None,,15.193087577819824,5.53,4.84,1
CommType.all_gather,CommGroup.dp_group,8,90177536,backward.allgather_fn,None,None,,15.0763521194458,5.57,4.87,1
CommType.all_gather,CommGroup.dp_group,8,90177536,backward.allgather_fn,None,None,,15.114239692687988,5.56,4.86,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.495808124542236,5.69,4.98,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.5511040687561035,5.63,4.93,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.563104152679443,5.62,4.92,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.560287952423096,5.62,4.92,1
CommType.all_gather,CommGroup.dp_group,8,90177536,backward.allgather_fn,None,None,,15.113216400146484,5.56,4.86,1
CommType.all_gather,CommGroup.dp_group,8,90177536,backward.allgather_fn,None,None,,15.107071876525879,5.56,4.86,1
CommType.all_gather,CommGroup.dp_group,8,90177536,backward.allgather_fn,None,None,,15.081664085388184,5.57,4.87,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.442560195922852,5.74,5.02,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.578752040863037,5.6,4.9,1
CommType.reduce_scatter,CommGroup.dp_group,8,966828032,backward.reduce_scatter_fn,None,None,,159.7460479736328,5.64,4.93,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.47327995300293,5.71,5.0,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.572447776794434,5.61,4.91,1
CommType.all_gather,CommGroup.dp_group,8,90177536,backward.allgather_fn,None,None,,15.102975845336914,5.56,4.87,1
CommType.all_gather,CommGroup.dp_group,8,90177536,backward.allgather_fn,None,None,,15.118335723876953,5.56,4.86,1
CommType.all_gather,CommGroup.dp_group,8,90177536,backward.allgather_fn,None,None,,15.107071876525879,5.56,4.86,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.448703765869141,5.74,5.02,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.62278413772583,5.56,4.86,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.550079822540283,5.63,4.93,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.582848072052002,5.6,4.9,1
CommType.all_gather,CommGroup.dp_group,8,90177536,backward.allgather_fn,None,None,,15.121408462524414,5.55,4.86,1
CommType.all_gather,CommGroup.dp_group,8,90177536,backward.allgather_fn,None,None,,15.119359970092773,5.55,4.86,1
CommType.all_gather,CommGroup.dp_group,8,90177536,backward.allgather_fn,None,None,,15.139840126037598,5.55,4.85,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.465087890625,5.72,5.0,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.606400012969971,5.57,4.88,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.571584224700928,5.61,4.91,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.5511040687561035,5.63,4.93,1
CommType.all_gather,CommGroup.dp_group,8,90177536,backward.allgather_fn,None,None,,15.11731243133545,5.56,4.86,1
CommType.reduce_scatter,CommGroup.dp_group,8,966828032,backward.reduce_scatter_fn,None,None,,159.54124450683594,5.64,4.94,1
CommType.all_gather,CommGroup.dp_group,8,90177536,backward.allgather_fn,None,None,,15.089664459228516,5.57,4.87,1
CommType.all_gather,CommGroup.dp_group,8,90177536,backward.allgather_fn,None,None,,15.08351993560791,5.57,4.87,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.453824043273926,5.73,5.01,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.6104960441589355,5.57,4.87,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.550079822540283,5.63,4.93,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.550079822540283,5.63,4.93,1
CommType.all_gather,CommGroup.dp_group,8,90177536,backward.allgather_fn,None,None,,15.20742416381836,5.52,4.83,1
CommType.all_gather,CommGroup.dp_group,8,90177536,backward.allgather_fn,None,None,,15.078399658203125,5.57,4.87,1
CommType.all_gather,CommGroup.dp_group,8,90177536,backward.allgather_fn,None,None,,15.0763521194458,5.57,4.87,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.445631980895996,5.74,5.02,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.599232196807861,5.58,4.88,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.588992118835449,5.59,4.89,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.552127838134766,5.63,4.92,1
CommType.all_gather,CommGroup.dp_group,8,90177536,backward.allgather_fn,None,None,,15.202303886413574,5.52,4.83,1
CommType.all_gather,CommGroup.dp_group,8,90177536,backward.allgather_fn,None,None,,15.08351993560791,5.57,4.87,1
CommType.all_gather,CommGroup.dp_group,8,90177536,backward.allgather_fn,None,None,,15.104000091552734,5.56,4.87,1
CommType.reduce_scatter,CommGroup.dp_group,8,989896704,backward.reduce_scatter_fn,None,None,,163.38636779785156,5.64,4.94,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.355519771575928,5.84,5.11,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.651296138763428,5.53,4.84,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.686272144317627,5.5,4.81,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.56441593170166,5.62,4.91,1
CommType.all_gather,CommGroup.dp_group,8,90177536,backward.allgather_fn,None,None,,15.17465591430664,5.53,4.84,1
CommType.all_gather,CommGroup.dp_group,8,90177536,backward.allgather_fn,None,None,,15.131648063659668,5.55,4.86,1
CommType.all_gather,CommGroup.dp_group,8,90177536,backward.allgather_fn,None,None,,15.069184303283691,5.57,4.88,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.492735862731934,5.69,4.98,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.562367916107178,5.62,4.92,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.567488193511963,5.61,4.91,1
CommType.all_gather,CommGroup.dp_group,8,33554432,backward.allgather_fn,None,None,,5.5316481590271,5.65,4.94,1
CommType.all_gather,CommGroup.dp_group,8,262144000,backward.allgather_fn,None,None,,44.21120071411133,5.52,4.83,1
CommType.reduce_scatter,CommGroup.dp_group,8,943759360,backward.reduce_scatter_fn,None,None,,155.80467224121094,5.64,4.94,1
CommType.reduce_scatter,CommGroup.dp_group,8,989888512,backward.reduce_scatter_fn,None,None,,163.10272216796875,5.65,4.95,1
CommType.reduce_scatter,CommGroup.dp_group,8,891322368,step.reduce_scatter_fn,None,None,,146.5294647216797,5.67,4.96,1
CommType.all_reduce,CommGroup.dp_group,8,1,step.has_overflow,None,None,,0.18937599658966064,0.0,0.0,1
CommType.all_reduce,CommGroup.dp_group,8,8,step.get_grad_norm_direct,None,None,,0.14950400590896606,0.0,0.0,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.12080000340938568,0.06,0.06,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.12383999675512314,0.06,0.05,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.1210239976644516,0.06,0.06,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.1013759970664978,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.10956799983978271,0.07,0.06,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.10035199671983719,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.10035199671983719,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.10022400319576263,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.10003200173377991,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.10035199671983719,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.10342399775981903,0.07,0.06,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.09932799637317657,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.09830400347709656,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.09830400347709656,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.09964799880981445,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.10239999741315842,0.07,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.10019200295209885,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.1013759970664978,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.10028800368309021,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.09932799637317657,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.11264000087976456,0.07,0.06,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.09932799637317657,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.10035199671983719,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.11264000087976456,0.07,0.06,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.1024319976568222,0.07,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.11257600039243698,0.07,0.06,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.10224000364542007,0.07,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.10054399818181992,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.09916800260543823,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.09939199686050415,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.1085439994931221,0.07,0.06,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.10019200295209885,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.09935999661684036,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.09852799773216248,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.09833600372076035,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.10025600343942642,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.10038399696350098,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.09830400347709656,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.09859199821949005,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.10035199671983719,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.0984639972448349,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.1103999987244606,0.07,0.06,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.09932799637317657,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.0990080013871193,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.09830400347709656,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.10009600222110748,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.10886400192975998,0.07,0.06,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.10035199671983719,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.10035199671983719,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.09932799637317657,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.10444799810647964,0.07,0.06,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.1003199964761734,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.09935999661684036,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.0984639972448349,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.0990080013871193,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.09932799637317657,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.10035199671983719,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.10054399818181992,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.1013759970664978,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.09932799637317657,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.09932799637317657,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.09932799637317657,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.11033599823713303,0.07,0.06,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.09932799637317657,0.08,0.07,1
CommType.all_gather,CommGroup.dp_group,8,8192,step.allgather_fn,None,None,,0.09830400347709656,0.08,0.07,1
CommType.epoch_end,None,None,0,,None,None,,6458.682298660278,0.0,0.0,1
CommType.all_gather,CommGroup.dp_group,8,2015363072,forward.allgather_fn,None,None,,339.6341857910156,5.53,4.84,1
CommType.all_gather,CommGroup.dp_group,8,270532608,forward.allgather_fn,None,None,,45.75539016723633,5.51,4.82,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.554175853729248,5.63,4.92,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.481472015380859,5.7,4.99,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.502975940704346,5.68,4.97,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.613664150238037,5.57,4.87,1
CommType.all_gather,CommGroup.dp_group,8,90177536,forward.allgather_fn,None,None,,15.369215965270996,5.46,4.78,1
CommType.all_gather,CommGroup.dp_group,8,90177536,forward.allgather_fn,None,None,,15.048864364624023,5.58,4.88,1
CommType.all_gather,CommGroup.dp_group,8,90177536,forward.allgather_fn,None,None,,15.036416053771973,5.59,4.89,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.441535949707031,5.74,5.03,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.575679779052734,5.6,4.9,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.591040134429932,5.59,4.89,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.56441593170166,5.62,4.91,1
CommType.all_gather,CommGroup.dp_group,8,90177536,forward.allgather_fn,None,None,,15.121408462524414,5.55,4.86,1
CommType.all_gather,CommGroup.dp_group,8,90177536,forward.allgather_fn,None,None,,15.119359970092773,5.55,4.86,1
CommType.all_gather,CommGroup.dp_group,8,90177536,forward.allgather_fn,None,None,,15.11731243133545,5.56,4.86,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.4917120933532715,5.69,4.98,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.537792205810547,5.64,4.94,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.591040134429932,5.59,4.89,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.542912006378174,5.64,4.93,1
CommType.all_gather,CommGroup.dp_group,8,90177536,forward.allgather_fn,None,None,,15.18188762664795,5.53,4.84,1
CommType.all_gather,CommGroup.dp_group,8,90177536,forward.allgather_fn,None,None,,15.120384216308594,5.55,4.86,1
CommType.all_gather,CommGroup.dp_group,8,90177536,forward.allgather_fn,None,None,,15.081472396850586,5.57,4.87,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.475327968597412,5.71,4.99,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.569536209106445,5.61,4.91,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.5562238693237305,5.62,4.92,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.583871841430664,5.6,4.9,1
CommType.all_gather,CommGroup.dp_group,8,90177536,forward.allgather_fn,None,None,,15.145983695983887,5.54,4.85,1
CommType.all_gather,CommGroup.dp_group,8,90177536,forward.allgather_fn,None,None,,15.087615966796875,5.57,4.87,1
CommType.all_gather,CommGroup.dp_group,8,90177536,forward.allgather_fn,None,None,,15.07430362701416,5.57,4.87,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.450751781463623,5.73,5.02,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.617663860321045,5.56,4.87,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.601280212402344,5.58,4.88,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.593088150024414,5.59,4.89,1
CommType.all_gather,CommGroup.dp_group,8,90177536,forward.allgather_fn,None,None,,15.151103973388672,5.54,4.85,1
CommType.all_gather,CommGroup.dp_group,8,90177536,forward.allgather_fn,None,None,,15.102975845336914,5.56,4.87,1
CommType.all_gather,CommGroup.dp_group,8,90177536,forward.allgather_fn,None,None,,15.1080961227417,5.56,4.86,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.480447769165039,5.7,4.99,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.6156158447265625,5.56,4.87,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.566463947296143,5.61,4.91,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.542912006378174,5.64,4.93,1
CommType.all_gather,CommGroup.dp_group,8,90177536,forward.allgather_fn,None,None,,15.134719848632812,5.55,4.86,1
CommType.all_gather,CommGroup.dp_group,8,90177536,forward.allgather_fn,None,None,,15.080448150634766,5.57,4.87,1
CommType.all_gather,CommGroup.dp_group,8,90177536,forward.allgather_fn,None,None,,15.071231842041016,5.57,4.88,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.485568046569824,5.7,4.98,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.599232196807861,5.58,4.88,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.575679779052734,5.6,4.9,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.581727981567383,5.6,4.9,1
CommType.all_gather,CommGroup.dp_group,8,90177536,forward.allgather_fn,None,None,,15.157055854797363,5.54,4.85,1
CommType.all_gather,CommGroup.dp_group,8,90177536,forward.allgather_fn,None,None,,15.055871963500977,5.58,4.88,1
CommType.all_gather,CommGroup.dp_group,8,90177536,forward.allgather_fn,None,None,,15.070207595825195,5.57,4.88,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.453824043273926,5.73,5.01,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.6156158447265625,5.56,4.87,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.570591926574707,5.61,4.91,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.567488193511963,5.61,4.91,1
CommType.all_gather,CommGroup.dp_group,8,90177536,forward.allgather_fn,None,None,,15.113216400146484,5.56,4.86,1
CommType.all_gather,CommGroup.dp_group,8,90177536,forward.allgather_fn,None,None,,15.130623817443848,5.55,4.86,1
CommType.all_gather,CommGroup.dp_group,8,90177536,forward.allgather_fn,None,None,,15.080448150634766,5.57,4.87,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.454847812652588,5.73,5.01,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.623807907104492,5.56,4.86,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.539840221405029,5.64,4.94,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.578752040863037,5.6,4.9,1
CommType.all_gather,CommGroup.dp_group,8,90177536,forward.allgather_fn,None,None,,15.166463851928711,5.54,4.85,1
CommType.all_gather,CommGroup.dp_group,8,90177536,forward.allgather_fn,None,None,,15.080448150634766,5.57,4.87,1
CommType.all_gather,CommGroup.dp_group,8,90177536,forward.allgather_fn,None,None,,15.10912036895752,5.56,4.86,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.444608211517334,5.74,5.02,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.604351997375488,5.58,4.88,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.563392162322998,5.62,4.91,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.5654401779174805,5.62,4.91,1
CommType.all_gather,CommGroup.dp_group,8,90177536,forward.allgather_fn,None,None,,15.17363166809082,5.53,4.84,1
CommType.all_gather,CommGroup.dp_group,8,90177536,forward.allgather_fn,None,None,,15.077376365661621,5.57,4.87,1
CommType.all_gather,CommGroup.dp_group,8,90177536,forward.allgather_fn,None,None,,15.10092830657959,5.56,4.87,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.475327968597412,5.71,4.99,1
CommType.all_gather,CommGroup.dp_group,8,33554432,forward.allgather_fn,None,None,,5.505023956298828,5.68,4.97,1
